description,effective_domain_size,intersection_size,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size
"""Binding to profilin, an actin-binding protein that forms a complex with G-actin and prevents it from polymerizing to form F-actin."" [ISBN:0721662544]",22576,1,profilin binding,GO:0005522,1.0,['GO:0005515'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Binding to a 7S RNA, the RNA component of the signal recognition particle (SRP)."" [GOC:jl, PMID:6181418]",22576,4,7S RNA binding,GO:0008312,1.0,['GO:0003723'],0.0004213631096597493,query_1,9493,0.6666666666666666,False,GO:MF,6
"""Catalysis of the covalent addition of an isoprenoid group such as a farnesyl or geranylgeranyl group via thioether linkages to a cysteine residue in a protein."" [GOC:mah]",22576,5,protein prenyltransferase activity,GO:0008318,1.0,"['GO:0004659', 'GO:0140096']",0.0005267038870746866,query_1,9493,0.8333333333333334,False,GO:MF,6
"""Enables the transfer of a protein from one side of a membrane to the other."" [GOC:jl]",22576,3,protein transmembrane transporter activity,GO:0008320,1.0,"['GO:0022884', 'GO:0140318']",0.00031602233224481196,query_1,9493,0.3,False,GO:MF,10
"""Binding to a methylated cytosine/guanine dinucleotide."" [GOC:jl, PMID:11746232]",22576,5,methyl-CpG binding,GO:0008327,1.0,"['GO:0000166', 'GO:0043565']",0.0005267038870746866,query_1,9493,0.7142857142857143,False,GO:MF,7
"""Catalysis of the reactions: protein threonine phosphate + H2O = protein threonine + phosphate; and protein tyrosine phosphate + H2O = protein tyrosine + phosphate."" [GOC:mah]",22576,3,protein tyrosine/threonine phosphatase activity,GO:0008330,1.0,['GO:0004721'],0.00031602233224481196,query_1,9493,0.3333333333333333,False,GO:MF,9
"""Enables the transmembrane transfer of a calcium ion by a high voltage-gated channel. A high voltage-gated channel is a channel whose open state is dependent on high voltage across the membrane in which it is embedded."" [GOC:mtg_transport, ISBN:0815340729, PMID:16382099]",22576,6,high voltage-gated calcium channel activity,GO:0008331,1.0,['GO:0005245'],0.0006320446644896239,query_1,9493,1.0,False,GO:MF,6
"""The action of a molecule that contributes to the structural integrity of a muscle fiber."" [GOC:mah]",22576,5,structural constituent of muscle,GO:0008307,1.0,['GO:0005198'],0.0005267038870746866,query_1,9493,0.5555555555555556,False,GO:MF,9
"""Enables the transmembrane transfer of a calcium ion by a low voltage-gated channel. A low voltage-gated channel is a channel whose open state is dependent on low voltage across the membrane in which it is embedded."" [GOC:mtg_transport, ISBN:0815340729, PMID:16382099]",22576,2,low voltage-gated calcium channel activity,GO:0008332,1.0,['GO:0005245'],0.00021068155482987464,query_1,9493,0.3333333333333333,False,GO:MF,6
"""Catalysis of the reaction: ATP + RNA polymerase II large subunit CTD heptapeptide repeat (consensus YSPTSPS) = ADP + H+ + phosphorylated RNA polymerase II."" [EC:2.7.11.23, GOC:mah, PMID:28248323]",22576,2,RNA polymerase II CTD heptapeptide repeat kinase activity,GO:0008353,1.0,"['GO:0004674', 'GO:0140994']",0.00021068155482987464,query_1,9493,0.6666666666666666,False,GO:MF,3
"""Catalysis of the transfer of sialic acid to an acceptor molecule, typically the terminal portions of the sialylated glycolipids (gangliosides) or to the N- or O-linked sugar chains of glycoproteins."" [GOC:cjm, PMID:26192491]",22576,18,sialyltransferase activity,GO:0008373,1.0,['GO:0016757'],0.0018961339934688718,query_1,9493,0.5454545454545454,False,GO:MF,33
"""Catalysis of the transfer of an acyl group to an oxygen atom on the acceptor molecule."" [GOC:ai]",22576,18,O-acyltransferase activity,GO:0008374,1.0,['GO:0016747'],0.0018961339934688718,query_1,9493,0.5454545454545454,False,GO:MF,33
"""Catalysis of the transfer of an N-acetylgalactosaminyl residue from UDP-N-acetyl-galactosamine to an oligosaccharide."" [ISBN:0198506732]",22576,16,acetylgalactosaminyltransferase activity,GO:0008376,1.0,"['GO:0008194', 'GO:0016758']",0.0016854524386389971,query_1,9493,0.6956521739130435,False,GO:MF,23
"""Catalysis of the transfer of a galactosyl group to an acceptor molecule, typically another carbohydrate or a lipid."" [ISBN:0198506732]",22576,6,galactosyltransferase activity,GO:0008378,1.0,['GO:0016758'],0.0006320446644896239,query_1,9493,0.375,False,GO:MF,16
"""Catalysis of the reaction: [thioredoxin]-dithiol + hydrogen peroxide = [thioredoxin]-disulfide + H2O."" [RHEA:63528]",22576,3,thioredoxin peroxidase activity,GO:0008379,1.0,['GO:0140824'],0.00031602233224481196,query_1,9493,1.0,False,GO:MF,3
"""Catalysis of the phosphorylation of serine and threonine residues in a mitogen-activated protein kinase kinase kinase (MAPKKK), resulting in activation of MAPKKK. MAPKKK signaling pathways relay, amplify and integrate signals from the plasma membrane to the nucleus in response to a diverse range of extracellular stimuli."" [GOC:bf, PMID:11790549]",22576,4,MAP kinase kinase kinase kinase activity,GO:0008349,1.0,['GO:0004674'],0.0004213631096597493,query_1,9493,0.6666666666666666,False,GO:MF,6
"""The activity of binding selectively and non-covalently to and distorting the original structure of DNA, typically a straight helix, into a bend, or increasing the bend if the original structure was intrinsically bent due to its sequence."" [GOC:krc, GOC:vw, PMID:10710711, PMID:19037758]",22576,2,"DNA binding, bending",GO:0008301,1.0,['GO:0003677'],0.00021068155482987464,query_1,9493,0.4,False,GO:MF,5
"""Combining with sulfonylurea, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:ai, GOC:signaling]",22576,2,sulfonylurea receptor activity,GO:0008281,1.0,['GO:0004888'],0.00021068155482987464,query_1,9493,0.5,False,GO:MF,4
"""Catalysis of the transfer of a methyl group (CH3-) to a protein."" [GOC:jl]",22576,31,protein methyltransferase activity,GO:0008276,1.0,"['GO:0008168', 'GO:0140096']",0.003265564099863057,query_1,9493,0.45588235294117646,False,GO:MF,68
"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain, in a reaction that requires a free N-terminal amino group, C-terminal carboxyl group or both."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#EXOPEPTIDASE]",22576,42,exopeptidase activity,GO:0008238,1.0,['GO:0008233'],0.0044243126514273675,query_1,9493,0.5,False,GO:MF,84
"""Catalysis of the hydrolysis of N-terminal dipeptides from a polypeptide chain."" [GOC:mb, https://www.ebi.ac.uk/merops/about/glossary.shtml#DIPEPTIDYL-PEPTIDASE]",22576,3,dipeptidyl-peptidase activity,GO:0008239,1.0,['GO:0008238'],0.00031602233224481196,query_1,9493,0.5,False,GO:MF,6
"""Catalysis of the release of an N-terminal tripeptide from a polypeptide."" [GOC:mah]",22576,1,tripeptidyl-peptidase activity,GO:0008240,1.0,['GO:0070008'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the release of C-terminal dipeptides from a polypeptide chain."" [GOC:mb]",22576,2,peptidyl-dipeptidase activity,GO:0008241,1.0,['GO:0008238'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the cleavage of non-standard peptide bonds releasing substituted amino acids such as pyroglutamate or cleave isopeptide bonds, such as many deubiquitinating enzymes."" [EC:3.4.19.-, PMID:20157488, PMID:9920379]",22576,14,omega peptidase activity,GO:0008242,1.0,['GO:0008233'],0.0014747708838091225,query_1,9493,0.7,False,GO:MF,20
"""Catalysis of the reaction: adenosine + H2O = inosine + NH3, in a tRNA molecule."" [GOC:mah]",22576,2,tRNA-specific adenosine deaminase activity,GO:0008251,1.0,['GO:0004000'],0.00021068155482987464,query_1,9493,0.5,False,GO:MF,4
"""Catalysis of the reaction: a nucleotide + H2O = a nucleoside + phosphate."" [RHEA:22140]",22576,8,nucleotidase activity,GO:0008252,1.0,['GO:0016791'],0.0008427262193194986,query_1,9493,0.7272727272727273,False,GO:MF,11
"""Catalysis of the reaction: a 5'-ribonucleotide + H2O = a ribonucleoside + phosphate."" [EC:3.1.3.5]",22576,8,5'-nucleotidase activity,GO:0008253,1.0,['GO:0008252'],0.0008427262193194986,query_1,9493,0.7272727272727273,False,GO:MF,11
"""Catalysis of the reaction: succinyl-CoA + a 3-oxo acid = succinate + a 3-oxo-acyl-CoA."" [GOC:vw, PMID:10964512, PMID:8844009, RHEA:24564]",22576,1,succinyl-CoA:3-oxo-acid CoA-transferase activity,GO:0008260,1.0,['GO:0008410'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the removal of mismatched pyrimidine bases in DNA. Enzymes with this activity recognize and remove pyrimidines present in mismatches by cleaving the N-C1' glycosidic bond between the target damaged DNA base and the deoxyribose sugar. The reaction releases a free base and leaves an apyrimidinic (AP) site."" [GOC:elh, PMID:9224623]",22576,1,pyrimidine-specific mismatch base pair DNA N-glycosylase activity,GO:0008263,1.0,['GO:0000700'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Binding to a sequence of uracil residues in an RNA molecule."" [GOC:mah]",22576,1,poly(U) RNA binding,GO:0008266,1.0,['GO:0008187'],0.00010534077741493732,query_1,9493,0.25,False,GO:MF,4
"""The binding activity of a molecule that brings together two molecules of the JAK signal transduction pathway, permitting them to function in a coordinated way."" [GOC:mtg_MIT_16mar07]",22576,1,JAK pathway signal transduction adaptor activity,GO:0008269,1.0,['GO:0035591'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Binding to a zinc ion (Zn)."" [GOC:ai]",22576,408,zinc ion binding,GO:0008270,1.0,['GO:0046914'],0.04297903718529443,query_1,9493,0.39344262295081966,False,GO:MF,1037
"""Enables the secondary active transfer of sulfate from one side of a membrane to the other. Secondary active transport is the transfer of a solute across a membrane, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."" [GOC:mtg_transport]",22576,3,secondary active sulfate transmembrane transporter activity,GO:0008271,1.0,"['GO:0015116', 'GO:0015291']",0.00031602233224481196,query_1,9493,0.2727272727272727,False,GO:MF,11
"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: Ca2+(in) + K+(in) + Na+(out) = Ca2+(out) + K+(out) + Na+(in)."" [TC:2.A.19.4.1]",22576,5,"calcium, potassium:sodium antiporter activity",GO:0008273,1.0,"['GO:0005432', 'GO:0022821']",0.0005267038870746866,query_1,9493,0.8333333333333334,False,GO:MF,6
"""Enables the transmembrane transfer of an monoatomic ion by a channel that opens in response to a mechanical stress."" [GOC:mtg_transport, ISBN:0815340729]",22576,8,mechanosensitive monoatomic ion channel activity,GO:0008381,1.0,"['GO:0005216', 'GO:0022836']",0.0008427262193194986,query_1,9493,0.8,False,GO:MF,10
"""Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",22576,128,metallopeptidase activity,GO:0008237,1.0,['GO:0008233'],0.013483619509111977,query_1,9493,0.45390070921985815,False,GO:MF,282
"""Catalysis of the reaction: ATP + IkappaB protein = ADP + IkappaB phosphoprotein."" [EC:2.7.11.10]",22576,1,IkappaB kinase activity,GO:0008384,1.0,['GO:0004674'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end."" [GOC:ai]",22576,12,3'-5' exonuclease activity,GO:0008408,1.0,['GO:0004527'],0.0012640893289792478,query_1,9493,0.2926829268292683,False,GO:MF,41
"""Catalysis of the hydrolysis of the 6-sulfate group of the N-acetyl-D-glucosamine 6-sulfate units of heparan sulfate and keratan sulfate."" [EC:3.1.6.14]",22576,3,N-acetylglucosamine-6-sulfatase activity,GO:0008449,1.0,['GO:0008484'],0.00031602233224481196,query_1,9493,1.0,False,GO:MF,3
"""Catalysis of the formation of a phosphodiester bond between a hydroxyl group at the end of one RNA chain and the 5'-phosphate group at the end of another."" [GOC:mah]",22576,2,RNA ligase activity,GO:0008452,1.0,"['GO:0016886', 'GO:0140098']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the reaction: L-alanine + glyoxylate = pyruvate + glycine."" [EC:2.6.1.44]",22576,1,alanine-glyoxylate transaminase activity,GO:0008453,1.0,['GO:0008483'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: UDP-N-acetyl-D-glucosamine + alpha-D-mannosyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R = UDP + N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3)-beta-D-mannosyl-R."" [EC:2.4.1.143]",22576,1,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",GO:0008455,1.0,"['GO:0008375', 'GO:0140103']",0.00010534077741493732,query_1,9493,0.5,False,GO:MF,2
"""Catalysis of the reaction: 3'-phosphoadenosine 5'-phosphosulfate + chondroitin = adenosine 3',5'-bisphosphate + chondroitin 6'-sulfate."" [EC:2.8.2.17]",22576,2,chondroitin 6-sulfotransferase activity,GO:0008459,1.0,['GO:0034481'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the reaction: 3'-phosphoadenylyl sulfate + [heparan sulfate]-glucosamine = adenosine 3',5'-bisphosphate + [heparan sulfate]-glucosamine 3-sulfate. The [heparan sulfate]-glucosamine 3-sulfate has a substrate consensus sequence of Glc(N2S>NAc)+/-6S GlcA GlcN2S*+/-6S GlcA>IdoA+/-2S Glc(N2S/NAc)+/-6S."" [EC:2.8.2.23]",22576,1,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity,GO:0008467,1.0,['GO:0034483'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: N-acetyl-D-glucosamine 6-phosphate + H2O = D-glucosamine 6-phosphate + acetate."" [EC:3.5.1.25]",22576,1,N-acetylglucosamine-6-phosphate deacetylase activity,GO:0008448,1.0,"['GO:0016811', 'GO:0019213']",0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: palmitoyl-protein + H2O = palmitate + protein."" [EC:3.1.2.22]",22576,3,palmitoyl-(protein) hydrolase activity,GO:0008474,1.0,"['GO:0016790', 'GO:0098599', 'GO:0140096']",0.00031602233224481196,query_1,9493,0.21428571428571427,False,GO:MF,14
"""Catalysis of the reaction: 3'-phosphoadenosine 5'-phosphosulfate + protein tyrosine = adenosine 3',5'-bisphosphate + protein tyrosine-O-sulfate."" [EC:2.8.2.20]",22576,3,protein-tyrosine sulfotransferase activity,GO:0008476,1.0,"['GO:0008146', 'GO:0140096']",0.00031602233224481196,query_1,9493,1.0,False,GO:MF,3
"""Catalysis of the reaction: ATP + pyridoxal = ADP + pyridoxal 5'-phosphate."" [EC:2.7.1.35]",22576,2,pyridoxal kinase activity,GO:0008478,1.0,"['GO:0016301', 'GO:0016773']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the reaction: guanosine34 in tRNA + queuine = guanine + queuosine34 in tRNA."" [RHEA:16633]",22576,1,tRNA-guanosine(34) queuine transglycosylase activity,GO:0008479,1.0,"['GO:0016763', 'GO:0140101']",0.00010534077741493732,query_1,9493,0.3333333333333333,False,GO:MF,3
"""Catalysis of the reaction: H2O + O2 + sulfite = H2O2 + H+ + sulfate."" [EC:1.8.3.1, RHEA:24600]",22576,1,sulfite oxidase activity,GO:0008482,1.0,['GO:0016670'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the transfer of an amino group to an acceptor, usually a 2-oxo acid."" [ISBN:0198506732]",22576,15,transaminase activity,GO:0008483,1.0,['GO:0016769'],0.0015801116612240598,query_1,9493,0.5769230769230769,False,GO:MF,26
"""Catalysis of the reaction: RSO-R' + H2O = RSOOH + R'H. This reaction is the hydrolysis of a sulfuric ester bond, an ester formed from sulfuric acid, O=SO(OH)2."" [GOC:ai]",22576,10,sulfuric ester hydrolase activity,GO:0008484,1.0,['GO:0016788'],0.0010534077741493732,query_1,9493,0.4166666666666667,False,GO:MF,24
"""Catalysis of the reaction: procollagen L-lysine + 2-oxoglutarate + O2 = procollagen 5-hydroxy-L-lysine + succinate + CO2."" [EC:1.14.11.4]",22576,2,procollagen-lysine 5-dioxygenase activity,GO:0008475,1.0,['GO:0070815'],0.00021068155482987464,query_1,9493,0.5,False,GO:MF,4
"""Catalysis of the reaction: GDP-alpha-D-mannose = GDP-4-dehydro-6-deoxy-alpha-D-mannose + H2O."" [EC:4.2.1.47, RHEA:23820]",22576,1,"GDP-mannose 4,6-dehydratase activity",GO:0008446,1.0,['GO:0016836'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: sn-glycerol 3-phosphate + CDP-diacylglycerol = 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate + CMP + H+."" [EC:2.7.8.5, RHEA:12593]",22576,1,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity,GO:0008444,1.0,['GO:0017169'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the transfer of a phosphate group, usually from ATP, to a phosphofructose substrate molecule."" [GOC:jl]",22576,9,phosphofructokinase activity,GO:0008443,1.0,"['GO:0016773', 'GO:0019200']",0.0009480669967344359,query_1,9493,0.5294117647058824,False,GO:MF,17
"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 5' end."" [GOC:ai]",22576,4,5'-3' exonuclease activity,GO:0008409,1.0,['GO:0004527'],0.0004213631096597493,query_1,9493,0.4444444444444444,False,GO:MF,9
"""Catalysis of the transfer of a coenzyme A (CoA) group from one compound (donor) to another (acceptor)."" [GOC:jl]",22576,2,CoA-transferase activity,GO:0008410,1.0,['GO:0016782'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the reaction: farnesylfarnesylgeranyl diphosphate + p-hydroxybenzoate = 3-octaprenyl-4-hydroxybenzoate + diphosphate."" [RHEA:27782]",22576,1,4-hydroxybenzoate octaprenyltransferase activity,GO:0008412,1.0,['GO:0002094'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: 8-oxo-7,8-dihydroguanosine triphosphate (8-oxo-GTP) + H2O = 8-oxo-7,8-dihydroguanosine diphosphate (8-oxo-GDP) + phosphate. 8-oxo-7,8-dihydroguanosine triphosphate (8-oxo-GTP) is the oxidised form of the free guanine nucleotide and can act as a potent mutagenic substrate for transcription."" [PMID:15878881, RHEA:60032]",22576,1,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity",GO:0008413,1.0,['GO:0047429'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the transfer of a fucosyl group to an acceptor molecule, typically another carbohydrate or a lipid."" [GOC:ai]",22576,7,fucosyltransferase activity,GO:0008417,1.0,['GO:0016758'],0.0007373854419045612,query_1,9493,0.3181818181818182,False,GO:MF,22
"""Catalysis of the reaction: N-terminal L-asparaginyl-[protein] + H+ + H2O = N-terminal L-aspartyl-[protein] + NH4+. This reaction is the deamidation of an N-terminal asparagine residue in a peptide or protein."" [PMID:8910481, RHEA:50676]",22576,1,protein-N-terminal asparagine amidohydrolase activity,GO:0008418,1.0,"['GO:0016811', 'GO:0140096']",0.00010534077741493732,query_1,9493,0.5,False,GO:MF,2
"""Catalysis of the reaction: RNA polymerase II large subunit CTD heptapeptide repeat--phospho-L-serine/threonine (consensus YSPTSPS) + H2O = RNA polymerase II large subunit + phosphate."" [PMID:22622228]",22576,4,RNA polymerase II CTD heptapeptide repeat phosphatase activity,GO:0008420,1.0,"['GO:0004722', 'GO:0140994']",0.0004213631096597493,query_1,9493,0.5714285714285714,False,GO:MF,7
"""Catalysis of the hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose."" [EC:3.2.1.21, PMID:12594539]",22576,1,beta-glucosidase activity,GO:0008422,1.0,['GO:0015926'],0.00010534077741493732,query_1,9493,0.3333333333333333,False,GO:MF,3
"""Catalysis of the reaction: N(4)-{N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->6)]-beta-D-mannosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl}-L-asparagine + GDP-L-fucose = N(4)-{N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->6)]-beta-D-mannosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->4)-[alpha-L-fucosyl-(1->6)]-N-acetyl-beta-D-glucosaminyl}asparagine + GDP + H+."" [EC:2.4.1.68, RHEA:12985]",22576,2,glycoprotein 6-alpha-L-fucosyltransferase activity,GO:0008424,1.0,"['GO:0046921', 'GO:0140103']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Binds to and stops, prevents or reduces the activity of a calcium-dependent protein kinase."" [GOC:mah]",22576,3,calcium-dependent protein kinase inhibitor activity,GO:0008427,1.0,"['GO:0004860', 'GO:0010858']",0.00031602233224481196,query_1,9493,1.0,False,GO:MF,3
"""Binding to a phosphatidylethanolamine, a class of glycerophospholipids in which a phosphatidyl group is esterified to the hydroxyl group of ethanolamine."" [ISBN:0198506732]",22576,2,phosphatidylethanolamine binding,GO:0008429,1.0,['GO:0005543'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Binding to a selenium (Se) ion."" [GOC:ai]",22576,1,selenium binding,GO:0008430,1.0,['GO:0036094'],0.00010534077741493732,query_1,9493,0.2,False,GO:MF,5
"""The action characteristic of thyrotropin-releasing hormone (TRH), a hormone released by the mammalian hypothalamus into the hypophyseal-portal circulation in response to neural and/or chemical stimuli. Upon receptor binding, TRH increases the secretion of thyroid-stimulating hormone by the anterior pituitary."" [ISBN:0198506732]",22576,1,thyrotropin-releasing hormone activity,GO:0008437,1.0,['GO:0005179'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: 1D-myo-inositol 1,4,5-trisphosphate + ATP = 1D-myo-inositol 1,3,4,5-tetrakisphosphate + ADP + H+."" [RHEA:11020]",22576,2,"inositol-1,4,5-trisphosphate 3-kinase activity",GO:0008440,1.0,['GO:0051766'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the reaction: 3-hydroxy-2-methylpropanoate + NAD+ = 2-methyl-3-oxopropanoate + NADH + H+."" [EC:1.1.1.31]",22576,2,3-hydroxyisobutyrate dehydrogenase activity,GO:0008442,1.0,['GO:0016616'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the formation of a hydroxyl group on a steroid by incorporation of oxygen from O2."" [ISBN:0721662544]",22576,4,steroid hydroxylase activity,GO:0008395,1.0,['GO:0004497'],0.0004213631096597493,query_1,9493,0.26666666666666666,False,GO:MF,15
"""Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",22576,97,serine-type peptidase activity,GO:0008236,1.0,"['GO:0008233', 'GO:0017171']",0.01021805540924892,query_1,9493,0.34767025089605735,False,GO:MF,279
"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml]",22576,29,metalloexopeptidase activity,GO:0008235,1.0,"['GO:0008237', 'GO:0008238']",0.0030548825450331823,query_1,9493,0.4915254237288136,False,GO:MF,59
"""Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",22576,112,cysteine-type peptidase activity,GO:0008234,1.0,['GO:0008233'],0.01179816707047298,query_1,9493,0.509090909090909,False,GO:MF,220
"""Combining with glutamate and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:ai, GOC:signaling]",22576,23,glutamate receptor activity,GO:0008066,1.0,['GO:0004888'],0.0024228378805435584,query_1,9493,0.3898305084745763,False,GO:MF,59
"""Binds to and stops, prevents or reduces the activity of ornithine decarboxylase."" [GOC:jl]",22576,4,ornithine decarboxylase inhibitor activity,GO:0008073,1.0,"['GO:0004857', 'GO:0042979']",0.0004213631096597493,query_1,9493,1.0,False,GO:MF,4
"""Functions in the termination of translation."" [GOC:ma]",22576,2,translation termination factor activity,GO:0008079,1.0,['GO:0008135'],0.00021068155482987464,query_1,9493,0.16666666666666666,False,GO:MF,12
"""Catalysis of the transfer of an acetyl group to a nitrogen atom on the acceptor molecule."" [GOC:ai]",22576,19,N-acetyltransferase activity,GO:0008080,1.0,"['GO:0016407', 'GO:0016410']",0.002001474770883809,query_1,9493,0.3877551020408163,False,GO:MF,49
"""Catalysis of the hydrolysis of a phosphodiester to give a phosphomonoester and a free hydroxyl group."" [EC:3.1.4.-, GOC:curators]",22576,58,phosphoric diester hydrolase activity,GO:0008081,1.0,['GO:0042578'],0.006109765090066365,query_1,9493,0.5420560747663551,False,GO:MF,107
"""The function that stimulates a cell to grow or proliferate. Most growth factors have other actions besides the induction of cell growth or proliferation."" [ISBN:0815316194]",22576,75,growth factor activity,GO:0008083,1.0,['GO:0048018'],0.0079005583061203,query_1,9493,0.49019607843137253,False,GO:MF,153
"""Binding to chitin, a linear polysaccharide consisting of beta-(1->4)-linked N-acetyl-D-glucosamine residues."" [GOC:jl, ISBN:0198506732]",22576,4,chitin binding,GO:0008061,1.0,['GO:0097367'],0.0004213631096597493,query_1,9493,0.4,False,GO:MF,10
"""The binding activity of a protein that brings together a cytoskeletal protein (either a microtubule or actin filament, spindle pole body, or protein directly bound to them) and one or more other molecules, permitting them to function in a coordinated way."" [GOC:mtg_MIT_16mar07, PMID:30323238]",22576,6,cytoskeletal anchor activity,GO:0008093,1.0,['GO:0030674'],0.0006320446644896239,query_1,9493,0.42857142857142855,False,GO:MF,14
"""Binding to a 5S ribosomal RNA, the smallest RNA constituent of a ribosome."" [GOC:jl, ISBN:0321000382]",22576,1,5S rRNA binding,GO:0008097,1.0,['GO:0019843'],0.00010534077741493732,query_1,9493,0.3333333333333333,False,GO:MF,3
"""Catalysis of the reaction: an alcohol + NADP+ = an aldehyde + NADPH + H+."" [EC:1.1.1.2]",22576,1,alcohol dehydrogenase (NADP+) activity,GO:0008106,1.0,['GO:0004033'],0.00010534077741493732,query_1,9493,0.1,False,GO:MF,10
"""Catalysis of the reaction: alpha-D-galactose 1-phosphate + UDP-D-glucose = alpha-D-glucose 1-phosphate + UDP-D-galactose."" [EC:2.7.7.12, RHEA:13989]",22576,1,UDP-glucose:hexose-1-phosphate uridylyltransferase activity,GO:0008108,1.0,['GO:0070569'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: sphinganine 1-phosphate = phosphoethanolamine + palmitaldehyde."" [EC:4.1.2.27]",22576,1,sphinganine-1-phosphate aldolase activity,GO:0008117,1.0,['GO:0016832'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
